Driver,LapNumber,calc_lap_time_sec,calc_cumulative_time_sec,Stint,Compound,TyreLife,Position,Team,Sector1Time,Sector2Time,Sector3Time,is_inlap,is_outlap,is_pit_lap,pit_stop_number,is_retired,is_lapped
STR,56.0,83.086,4767.483,3.0,SOFT,6.0,18.0,Racing Point,29.266,30.33,23.49,False,False,False,2,True,False
STR,57.0,84.94,4852.423,3.0,SOFT,7.0,18.0,Racing Point,30.553,30.643,23.744,False,False,False,2,True,False
STR,58.0,83.405,4935.8279999999995,3.0,SOFT,8.0,18.0,Racing Point,29.563,30.197,23.645,False,False,False,2,True,False
STR,59.0,83.807,5019.635,3.0,SOFT,9.0,18.0,Racing Point,29.884,30.547,23.376,False,False,False,2,True,False
STR,60.0,81.97,5101.605,3.0,SOFT,10.0,17.0,Racing Point,28.891,29.671,23.408,False,False,False,2,True,False
STR,61.0,82.719,5184.324,3.0,SOFT,11.0,17.0,Racing Point,29.51,29.682,23.527,False,False,False,2,True,False
STR,62.0,83.205,5267.5289999999995,3.0,SOFT,12.0,17.0,Racing Point,29.524,30.147,23.534,False,False,False,2,True,False
STR,63.0,83.272,5350.801,3.0,SOFT,13.0,17.0,Racing Point,29.707,30.185,23.38,False,False,False,2,True,False
STR,64.0,83.65,5434.451,3.0,SOFT,14.0,17.0,Racing Point,29.449,30.799,23.402,False,False,False,2,True,False
STR,65.0,82.242,5516.693,3.0,SOFT,15.0,17.0,Racing Point,29.507,29.504,23.231,False,False,False,2,True,False
STR,66.0,82.179,5598.872,3.0,SOFT,16.0,17.0,Racing Point,29.286,29.801,23.092,False,False,False,2,True,False
STR,67.0,82.521,5681.393,3.0,SOFT,17.0,17.0,Racing Point,29.365,30.009,23.147,False,False,False,2,True,False
STR,68.0,86.078,5767.471,3.0,SOFT,18.0,17.0,Racing Point,29.668,29.827,26.583,False,False,False,2,True,False
GIO,1.0,98.113,98.113,1.0,MEDIUM,1.0,18.0,Alfa Romeo Racing,,34.785,25.001,False,False,False,0,True,False
GIO,2.0,87.351,185.464,1.0,MEDIUM,2.0,18.0,Alfa Romeo Racing,30.893,32.191,24.267,False,False,False,0,True,False
GIO,3.0,85.952,271.416,1.0,MEDIUM,3.0,18.0,Alfa Romeo Racing,30.324,31.487,24.141,False,False,False,0,True,False
GIO,4.0,85.411,356.827,1.0,MEDIUM,4.0,18.0,Alfa Romeo Racing,30.204,31.114,24.093,False,False,False,0,True,False
GIO,5.0,84.827,441.654,1.0,MEDIUM,5.0,18.0,Alfa Romeo Racing,29.878,30.928,24.021,False,False,False,0,True,False
GIO,6.0,84.797,526.451,1.0,MEDIUM,6.0,17.0,Alfa Romeo Racing,29.974,30.917,23.906,False,False,False,0,True,False
GIO,7.0,85.258,611.709,1.0,MEDIUM,7.0,17.0,Alfa Romeo Racing,29.925,31.158,24.175,False,False,False,0,True,False
GIO,8.0,85.732,697.441,1.0,MEDIUM,8.0,18.0,Alfa Romeo Racing,30.337,31.291,24.104,False,False,False,0,True,False
GIO,9.0,85.206,782.6469999999999,1.0,MEDIUM,9.0,18.0,Alfa Romeo Racing,29.997,31.082,24.127,False,False,False,0,True,False
GIO,10.0,84.918,867.565,1.0,MEDIUM,10.0,18.0,Alfa Romeo Racing,30.046,30.826,24.046,False,False,False,0,True,False
GIO,11.0,84.979,952.544,1.0,MEDIUM,11.0,18.0,Alfa Romeo Racing,29.935,31.01,24.034,False,False,False,0,True,False
GIO,12.0,85.508,1038.052,1.0,MEDIUM,12.0,18.0,Alfa Romeo Racing,29.81,31.089,24.609,False,False,False,0,True,False
GIO,13.0,86.376,1124.4279999999999,1.0,MEDIUM,13.0,19.0,Alfa Romeo Racing,30.623,31.415,24.338,False,False,False,0,True,False
GIO,14.0,86.073,1210.501,1.0,MEDIUM,14.0,19.0,Alfa Romeo Racing,30.018,31.407,24.648,False,False,False,0,True,False
GIO,15.0,88.085,1298.586,1.0,MEDIUM,15.0,19.0,Alfa Romeo Racing,30.481,31.12,26.484,True,False,True,1,True,False
GIO,16.0,102.653,1401.239,2.0,HARD,1.0,20.0,Alfa Romeo Racing,49.473,29.853,23.327,False,True,True,1,True,False
GIO,17.0,83.289,1484.528,2.0,HARD,2.0,20.0,Alfa Romeo Racing,29.934,29.967,23.388,False,False,False,1,True,False
GIO,18.0,83.34,1567.868,2.0,HARD,3.0,20.0,Alfa Romeo Racing,29.778,29.948,23.614,False,False,False,1,True,False
GIO,19.0,83.65,1651.518,2.0,HARD,4.0,19.0,Alfa Romeo Racing,29.911,30.111,23.628,False,False,False,1,True,False
GIO,20.0,83.36,1734.878,2.0,HARD,5.0,19.0,Alfa Romeo Racing,29.796,29.894,23.67,False,False,False,1,True,False
GIO,21.0,83.825,1818.703,2.0,HARD,6.0,19.0,Alfa Romeo Racing,29.921,30.223,23.681,False,False,False,1,True,False
GIO,22.0,83.506,1902.209,2.0,HARD,7.0,19.0,Alfa Romeo Racing,29.805,30.038,23.663,False,False,False,1,True,False
GIO,23.0,83.3,1985.509,2.0,HARD,8.0,19.0,Alfa Romeo Racing,29.809,29.872,23.619,False,False,False,1,True,False
GIO,24.0,83.857,2069.366,2.0,HARD,9.0,19.0,Alfa Romeo Racing,29.897,30.111,23.849,False,False,False,1,True,False
GIO,25.0,86.308,2155.674,2.0,HARD,10.0,19.0,Alfa Romeo Racing,30.741,31.577,23.99,False,False,False,1,True,False
GIO,26.0,86.933,2242.607,2.0,HARD,11.0,19.0,Alfa Romeo Racing,32.576,30.596,23.761,False,False,False,1,True,False
GIO,27.0,83.493,2326.1,2.0,HARD,12.0,19.0,Alfa Romeo Racing,29.586,30.231,23.676,False,False,False,1,True,False
GIO,28.0,83.496,2409.596,2.0,HARD,13.0,19.0,Alfa Romeo Racing,29.675,30.078,23.743,False,False,False,1,True,False
GIO,29.0,83.777,2493.373,2.0,HARD,14.0,19.0,Alfa Romeo Racing,29.838,30.088,23.851,False,False,False,1,True,False
GIO,30.0,84.039,2577.412,2.0,HARD,15.0,19.0,Alfa Romeo Racing,29.856,30.334,23.849,False,False,False,1,True,False
GIO,31.0,84.109,2661.521,2.0,HARD,16.0,19.0,Alfa Romeo Racing,29.832,30.481,23.796,False,False,False,1,True,False
GIO,32.0,84.387,2745.908,2.0,HARD,17.0,19.0,Alfa Romeo Racing,29.776,30.546,24.065,False,False,False,1,True,False
GIO,33.0,84.754,2830.662,2.0,HARD,18.0,19.0,Alfa Romeo Racing,30.269,30.564,23.921,False,False,False,1,True,False
GIO,34.0,84.03,2914.692,2.0,HARD,19.0,19.0,Alfa Romeo Racing,29.859,30.339,23.832,False,False,False,1,True,False
GIO,35.0,84.162,2998.854,2.0,HARD,20.0,19.0,Alfa Romeo Racing,29.828,30.288,24.046,False,False,False,1,True,False
GIO,36.0,84.661,3083.515,2.0,HARD,21.0,19.0,Alfa Romeo Racing,30.485,30.428,23.748,False,False,False,1,True,False
GIO,37.0,84.305,3167.82,2.0,HARD,22.0,19.0,Alfa Romeo Racing,29.908,30.299,24.098,False,False,False,1,True,False
GIO,38.0,83.851,3251.671,2.0,HARD,23.0,19.0,Alfa Romeo Racing,29.675,30.312,23.864,False,False,False,1,True,False
GIO,39.0,83.918,3335.589,2.0,HARD,24.0,19.0,Alfa Romeo Racing,29.635,30.385,23.898,False,False,False,1,True,False
GIO,40.0,83.524,3419.113,2.0,HARD,25.0,19.0,Alfa Romeo Racing,29.634,30.247,23.643,False,False,False,1,True,False
GIO,41.0,83.98,3503.093,2.0,HARD,26.0,19.0,Alfa Romeo Racing,29.786,30.435,23.759,False,False,False,1,True,False
GIO,42.0,83.559,3586.652,2.0,HARD,27.0,19.0,Alfa Romeo Racing,29.642,30.17,23.747,False,False,False,1,True,False
GIO,43.0,83.521,3670.1730000000002,2.0,HARD,28.0,19.0,Alfa Romeo Racing,29.636,30.108,23.777,False,False,False,1,True,False
GIO,44.0,84.936,3755.109,2.0,HARD,29.0,19.0,Alfa Romeo Racing,30.138,30.849,23.949,False,False,False,1,True,False
GIO,45.0,83.549,3838.658,2.0,HARD,30.0,19.0,Alfa Romeo Racing,29.521,30.309,23.719,False,False,False,1,True,False
GIO,46.0,83.62,3922.2780000000002,2.0,HARD,31.0,19.0,Alfa Romeo Racing,29.588,30.265,23.767,False,False,False,1,True,False
GIO,47.0,83.259,4005.5370000000003,2.0,HARD,32.0,19.0,Alfa Romeo Racing,29.477,30.18,23.602,False,False,False,1,True,False
GIO,48.0,83.367,4088.904,2.0,HARD,33.0,19.0,Alfa Romeo Racing,29.482,30.082,23.803,False,False,False,1,True,False
GIO,49.0,83.492,4172.396,2.0,HARD,34.0,19.0,Alfa Romeo Racing,29.546,30.195,23.751,False,False,False,1,True,False
GIO,50.0,85.136,4257.532,2.0,HARD,35.0,17.0,Alfa Romeo Racing,29.987,31.325,23.824,False,False,False,1,True,False
GIO,51.0,83.397,4340.929,2.0,HARD,36.0,17.0,Alfa Romeo Racing,29.822,29.905,23.67,False,False,False,1,True,False
GIO,52.0,85.619,4426.548,2.0,HARD,37.0,17.0,Alfa Romeo Racing,29.657,29.977,25.985,False,False,False,1,True,False
GIO,53.0,83.503,4510.051,2.0,HARD,38.0,17.0,Alfa Romeo Racing,29.54,30.073,23.89,False,False,False,1,True,False
GIO,54.0,87.009,4597.06,2.0,HARD,39.0,17.0,Alfa Romeo Racing,30.686,31.414,24.909,False,False,False,1,True,False
GIO,55.0,86.023,4683.083,2.0,HARD,40.0,17.0,Alfa Romeo Racing,29.797,32.176,24.05,False,False,False,1,True,False
GIO,56.0,83.948,4767.031,2.0,HARD,41.0,17.0,Alfa Romeo Racing,29.786,30.369,23.793,False,False,False,1,True,False
GIO,57.0,84.989,4852.02,2.0,HARD,42.0,17.0,Alfa Romeo Racing,30.101,31.102,23.786,False,False,False,1,True,False
GIO,58.0,83.35,4935.37,2.0,HARD,43.0,17.0,Alfa Romeo Racing,29.585,30.113,23.652,False,False,False,1,True,False
GIO,59.0,83.878,5019.248,2.0,HARD,44.0,17.0,Alfa Romeo Racing,30.151,30.189,23.538,False,False,False,1,True,False
GIO,60.0,84.424,5103.6720000000005,2.0,HARD,45.0,18.0,Alfa Romeo Racing,30.232,30.487,23.705,False,False,False,1,True,False
GIO,61.0,83.812,5187.484,2.0,HARD,46.0,18.0,Alfa Romeo Racing,29.941,30.218,23.653,False,False,False,1,True,False
GIO,62.0,83.608,5271.092,2.0,HARD,47.0,18.0,Alfa Romeo Racing,29.843,30.203,23.562,False,False,False,1,True,False
GIO,63.0,83.387,5354.479,2.0,HARD,48.0,18.0,Alfa Romeo Racing,29.771,30.118,23.498,False,False,False,1,True,False
GIO,64.0,83.134,5437.613,2.0,HARD,49.0,18.0,Alfa Romeo Racing,29.619,29.96,23.555,False,False,False,1,True,False
GIO,65.0,85.605,5523.218,2.0,HARD,50.0,18.0,Alfa Romeo Racing,29.725,30.095,25.785,False,False,False,1,True,False
GIO,66.0,84.03,5607.2480000000005,2.0,HARD,51.0,18.0,Alfa Romeo Racing,29.776,30.465,23.789,False,False,False,1,True,False
GIO,67.0,85.289,5692.537,2.0,HARD,52.0,18.0,Alfa Romeo Racing,31.064,30.538,23.687,False,False,False,1,True,False
GIO,68.0,84.123,5776.66,2.0,HARD,53.0,18.0,Alfa Romeo Racing,29.815,30.462,23.846,False,False,False,1,True,False
KUB,1.0,99.312,99.312,1.0,MEDIUM,1.0,20.0,Williams,,34.951,25.366,False,False,False,0,True,False
KUB,2.0,87.767,187.079,1.0,MEDIUM,2.0,20.0,Williams,30.875,32.221,24.671,False,False,False,0,True,False
KUB,3.0,86.678,273.757,1.0,MEDIUM,3.0,20.0,Williams,30.429,31.777,24.472,False,False,False,0,True,False
KUB,4.0,85.683,359.44,1.0,MEDIUM,4.0,20.0,Williams,30.142,31.229,24.312,False,False,False,0,True,False
KUB,5.0,85.333,444.773,1.0,MEDIUM,5.0,20.0,Williams,30.091,31.012,24.23,False,False,False,0,True,False
KUB,6.0,85.436,530.2090000000001,1.0,MEDIUM,6.0,19.0,Williams,30.057,31.043,24.336,False,False,False,0,True,False
KUB,7.0,85.31,615.519,1.0,MEDIUM,7.0,19.0,Williams,30.051,30.967,24.292,False,False,False,0,True,False
KUB,8.0,85.115,700.634,1.0,MEDIUM,8.0,19.0,Williams,30.114,30.778,24.223,False,False,False,0,True,False
KUB,9.0,85.478,786.112,1.0,MEDIUM,9.0,19.0,Williams,30.173,30.892,24.413,False,False,False,0,True,False
KUB,10.0,85.506,871.6179999999999,1.0,MEDIUM,10.0,19.0,Williams,30.095,31.014,24.397,False,False,False,0,True,False
KUB,11.0,86.242,957.86,1.0,MEDIUM,11.0,20.0,Williams,30.723,31.147,24.372,False,False,False,0,True,False
KUB,12.0,85.297,1043.157,1.0,MEDIUM,12.0,20.0,Williams,30.26,30.902,24.135,False,False,False,0,True,False
KUB,13.0,85.413,1128.57,1.0,MEDIUM,13.0,20.0,Williams,30.145,30.923,24.345,False,False,False,0,True,False
KUB,14.0,85.314,1213.884,1.0,MEDIUM,14.0,20.0,Williams,30.066,30.88,24.368,False,False,False,0,True,False
KUB,15.0,85.475,1299.359,1.0,MEDIUM,15.0,20.0,Williams,30.076,30.999,24.4,False,False,False,0,True,False
KUB,16.0,85.369,1384.728,1.0,MEDIUM,16.0,19.0,Williams,30.192,30.828,24.349,False,False,False,0,True,False
KUB,17.0,85.309,1470.037,1.0,MEDIUM,17.0,17.0,Williams,30.337,30.797,24.175,False,False,False,0,True,False
KUB,18.0,87.711,1557.748,1.0,MEDIUM,18.0,17.0,Williams,30.263,30.707,26.741,True,False,True,1,True,False
KUB,19.0,104.595,1662.343,2.0,HARD,1.0,20.0,Williams,49.772,30.953,23.87,False,True,True,1,True,False
KUB,20.0,83.88,1746.223,2.0,HARD,2.0,20.0,Williams,29.911,30.244,23.725,False,False,False,1,True,False
KUB,21.0,84.157,1830.3799999999999,2.0,HARD,3.0,20.0,Williams,29.896,30.509,23.752,False,False,False,1,True,False
KUB,22.0,84.14,1914.52,2.0,HARD,4.0,20.0,Williams,29.94,30.335,23.865,False,False,False,1,True,False
KUB,23.0,84.339,1998.859,2.0,HARD,5.0,20.0,Williams,29.94,30.509,23.89,False,False,False,1,True,False
KUB,24.0,84.339,2083.198,2.0,HARD,6.0,20.0,Williams,30.117,30.368,23.854,False,False,False,1,True,False
KUB,25.0,84.235,2167.433,2.0,HARD,7.0,20.0,Williams,30.054,30.143,24.038,False,False,False,1,True,False
KUB,26.0,84.3,2251.733,2.0,HARD,8.0,20.0,Williams,30.0,30.402,23.898,False,False,False,1,True,False
KUB,27.0,84.323,2336.056,2.0,HARD,9.0,20.0,Williams,29.972,30.435,23.916,False,False,False,1,True,False
KUB,28.0,84.0,2420.056,2.0,HARD,10.0,20.0,Williams,29.811,30.343,23.846,False,False,False,1,True,False
KUB,29.0,84.227,2504.283,2.0,HARD,11.0,20.0,Williams,29.971,30.31,23.946,False,False,False,1,True,False
KUB,30.0,84.476,2588.759,2.0,HARD,12.0,20.0,Williams,29.907,30.466,24.103,False,False,False,1,True,False
KUB,31.0,85.35,2674.109,2.0,HARD,13.0,20.0,Williams,30.646,30.771,23.933,False,False,False,1,True,False
KUB,32.0,83.886,2757.995,2.0,HARD,14.0,20.0,Williams,29.766,30.299,23.821,False,False,False,1,True,False
KUB,33.0,83.894,2841.889,2.0,HARD,15.0,20.0,Williams,29.799,30.252,23.843,False,False,False,1,True,False
KUB,34.0,83.678,2925.567,2.0,HARD,16.0,20.0,Williams,29.783,30.137,23.758,False,False,False,1,True,False
KUB,35.0,83.534,3009.101,2.0,HARD,17.0,20.0,Williams,29.726,30.055,23.753,False,False,False,1,True,False
KUB,36.0,83.991,3093.092,2.0,HARD,18.0,20.0,Williams,29.799,30.164,24.028,False,False,False,1,True,False
KUB,37.0,84.061,3177.153,2.0,HARD,19.0,20.0,Williams,29.849,30.348,23.864,False,False,False,1,True,False
KUB,38.0,83.796,3260.949,2.0,HARD,20.0,20.0,Williams,29.735,30.226,23.835,False,False,False,1,True,False
KUB,39.0,83.725,3344.674,2.0,HARD,21.0,20.0,Williams,29.799,30.166,23.76,False,False,False,1,True,False
KUB,40.0,83.802,3428.476,2.0,HARD,22.0,20.0,Williams,29.786,30.104,23.912,False,False,False,1,True,False
KUB,41.0,84.47,3512.946,2.0,HARD,23.0,20.0,Williams,30.184,30.538,23.748,False,False,False,1,True,False
KUB,42.0,83.436,3596.382,2.0,HARD,24.0,20.0,Williams,29.71,29.948,23.778,False,False,False,1,True,False
KUB,43.0,83.969,3680.351,2.0,HARD,25.0,20.0,Williams,29.753,30.385,23.831,False,False,False,1,True,False
KUB,44.0,83.591,3763.942,2.0,HARD,26.0,20.0,Williams,29.818,30.029,23.744,False,False,False,1,True,False
KUB,45.0,83.511,3847.453,2.0,HARD,27.0,20.0,Williams,29.642,30.159,23.71,False,False,False,1,True,False
KUB,46.0,86.206,3933.659,2.0,HARD,28.0,20.0,Williams,31.707,30.506,23.993,False,False,False,1,True,False
KUB,47.0,84.498,4018.157,2.0,HARD,29.0,20.0,Williams,30.508,30.269,23.721,False,False,False,1,True,False
KUB,48.0,83.517,4101.674,2.0,HARD,30.0,20.0,Williams,29.616,30.176,23.725,False,False,False,1,True,False
KUB,49.0,85.275,4186.949,2.0,HARD,31.0,20.0,Williams,30.649,30.709,23.917,False,False,False,1,True,False
KUB,50.0,86.578,4273.527,2.0,HARD,32.0,19.0,Williams,30.972,30.58,25.026,False,False,False,1,True,False
KUB,51.0,83.959,4357.486,2.0,HARD,33.0,18.0,Williams,29.816,30.302,23.841,False,False,False,1,True,False
KUB,52.0,84.868,4442.354,2.0,HARD,34.0,19.0,Williams,30.208,30.854,23.806,False,False,False,1,True,False
KUB,53.0,83.904,4526.258,2.0,HARD,35.0,19.0,Williams,29.886,30.235,23.783,False,False,False,1,True,False
KUB,54.0,85.604,4611.862,2.0,HARD,36.0,19.0,Williams,31.268,30.466,23.87,False,False,False,1,True,False
KUB,55.0,83.569,4695.431,2.0,HARD,37.0,19.0,Williams,29.822,30.157,23.59,False,False,False,1,True,False
KUB,56.0,83.87,4779.301,2.0,HARD,38.0,19.0,Williams,29.847,30.385,23.638,False,False,False,1,True,False
KUB,57.0,83.541,4862.842,2.0,HARD,39.0,19.0,Williams,29.827,30.129,23.585,False,False,False,1,True,False
KUB,58.0,83.609,4946.451,2.0,HARD,40.0,19.0,Williams,29.827,30.1,23.682,False,False,False,1,True,False
KUB,59.0,83.808,5030.259,2.0,HARD,41.0,19.0,Williams,29.749,30.261,23.798,False,False,False,1,True,False
KUB,60.0,90.65,5120.909,2.0,HARD,42.0,19.0,Williams,31.773,31.941,26.936,False,False,False,1,True,False
KUB,61.0,85.481,5206.39,2.0,HARD,43.0,19.0,Williams,30.732,30.904,23.845,False,False,False,1,True,False
KUB,62.0,86.295,5292.685,2.0,HARD,44.0,19.0,Williams,31.426,31.064,23.805,False,False,False,1,True,False
KUB,63.0,83.812,5376.497,2.0,HARD,45.0,19.0,Williams,29.801,30.347,23.664,False,False,False,1,True,False
KUB,64.0,85.487,5461.984,2.0,HARD,46.0,19.0,Williams,29.77,30.669,25.048,False,False,False,1,True,False
KUB,65.0,84.275,5546.259,2.0,HARD,47.0,19.0,Williams,29.83,30.605,23.84,False,False,False,1,True,False
KUB,66.0,84.206,5630.465,2.0,HARD,48.0,19.0,Williams,29.929,30.547,23.73,False,False,False,1,True,False
KUB,67.0,83.609,5714.074,2.0,HARD,49.0,19.0,Williams,29.653,30.392,23.564,False,False,False,1,True,False
GRO,1.0,94.484,94.484,1.0,SOFT,4.0,10.0,Haas F1 Team,,33.546,24.467,False,False,False,0,True,False
GRO,2.0,85.542,180.026,1.0,SOFT,5.0,10.0,Haas F1 Team,30.367,31.037,24.138,False,False,False,0,True,False
GRO,3.0,84.559,264.585,1.0,SOFT,6.0,10.0,Haas F1 Team,30.189,30.468,23.902,False,False,False,0,True,False
GRO,4.0,84.883,349.46799999999996,1.0,SOFT,7.0,10.0,Haas F1 Team,29.931,30.967,23.985,False,False,False,0,True,False
GRO,5.0,84.92,434.388,1.0,SOFT,8.0,10.0,Haas F1 Team,30.037,30.804,24.079,False,False,False,0,True,False
GRO,6.0,84.578,518.966,1.0,SOFT,9.0,9.0,Haas F1 Team,30.22,30.425,23.933,False,False,False,0,True,False
GRO,7.0,84.526,603.492,1.0,SOFT,10.0,9.0,Haas F1 Team,30.097,30.516,23.913,False,False,False,0,True,False
GRO,8.0,84.395,687.887,1.0,SOFT,11.0,9.0,Haas F1 Team,30.111,30.357,23.927,False,False,False,0,True,False
GRO,9.0,84.55,772.437,1.0,SOFT,12.0,9.0,Haas F1 Team,30.108,30.43,24.012,False,False,False,0,True,False
GRO,10.0,84.314,856.751,1.0,SOFT,13.0,9.0,Haas F1 Team,30.012,30.357,23.945,False,False,False,0,True,False
GRO,11.0,84.291,941.0419999999999,1.0,SOFT,14.0,9.0,Haas F1 Team,30.111,30.193,23.987,False,False,False,0,True,False
GRO,12.0,84.418,1025.46,1.0,SOFT,15.0,9.0,Haas F1 Team,30.137,30.305,23.976,False,False,False,0,True,False
GRO,13.0,84.543,1110.003,1.0,SOFT,16.0,9.0,Haas F1 Team,30.049,30.492,24.002,False,False,False,0,True,False
GRO,14.0,84.711,1194.714,1.0,SOFT,17.0,9.0,Haas F1 Team,30.064,30.546,24.101,False,False,False,0,True,False
GRO,15.0,84.296,1279.01,1.0,SOFT,18.0,9.0,Haas F1 Team,30.093,30.272,23.931,False,False,False,0,True,False
GRO,16.0,84.313,1363.323,1.0,SOFT,19.0,9.0,Haas F1 Team,30.106,30.266,23.941,False,False,False,0,True,False
GRO,17.0,84.379,1447.702,1.0,SOFT,20.0,9.0,Haas F1 Team,30.106,30.386,23.887,False,False,False,0,True,False
GRO,18.0,84.044,1531.746,1.0,SOFT,21.0,9.0,Haas F1 Team,30.075,30.116,23.853,False,False,False,0,True,False
GRO,19.0,86.535,1618.281,1.0,SOFT,22.0,10.0,Haas F1 Team,30.114,30.166,26.255,True,False,True,1,True,False
GRO,20.0,105.595,1723.876,2.0,HARD,1.0,16.0,Haas F1 Team,48.339,32.495,24.761,False,True,True,1,True,False
GRO,21.0,83.391,1807.267,2.0,HARD,2.0,16.0,Haas F1 Team,30.003,29.886,23.502,False,False,False,1,True,False
GRO,22.0,83.168,1890.435,2.0,HARD,3.0,15.0,Haas F1 Team,29.852,29.86,23.456,False,False,False,1,True,False
GRO,23.0,83.297,1973.732,2.0,HARD,4.0,15.0,Haas F1 Team,29.767,29.828,23.702,False,False,False,1,True,False
GRO,24.0,84.709,2058.441,2.0,HARD,5.0,16.0,Haas F1 Team,30.596,30.239,23.874,False,False,False,1,True,False
GRO,25.0,84.432,2142.873,2.0,HARD,6.0,16.0,Haas F1 Team,30.0,30.511,23.921,False,False,False,1,True,False
GRO,26.0,83.85,2226.723,2.0,HARD,7.0,16.0,Haas F1 Team,29.914,30.242,23.694,False,False,False,1,True,False
GRO,27.0,83.441,2310.164,2.0,HARD,8.0,16.0,Haas F1 Team,29.878,30.068,23.495,False,False,False,1,True,False
GRO,28.0,83.474,2393.638,2.0,HARD,9.0,16.0,Haas F1 Team,29.751,30.126,23.597,False,False,False,1,True,False
GRO,29.0,83.786,2477.424,2.0,HARD,10.0,16.0,Haas F1 Team,30.019,30.16,23.607,False,False,False,1,True,False
GRO,30.0,83.637,2561.061,2.0,HARD,11.0,16.0,Haas F1 Team,29.889,29.947,23.801,False,False,False,1,True,False
GRO,31.0,84.698,2645.759,2.0,HARD,12.0,16.0,Haas F1 Team,30.914,30.215,23.569,False,False,False,1,True,False
GRO,32.0,85.085,2730.844,2.0,HARD,13.0,16.0,Haas F1 Team,29.738,31.628,23.719,False,False,False,1,True,False
GRO,33.0,83.325,2814.169,2.0,HARD,14.0,16.0,Haas F1 Team,29.724,29.911,23.69,False,False,False,1,True,False
GRO,34.0,83.333,2897.502,2.0,HARD,15.0,16.0,Haas F1 Team,29.806,29.948,23.579,False,False,False,1,True,False
GRO,35.0,83.401,2980.903,2.0,HARD,16.0,16.0,Haas F1 Team,30.014,29.814,23.573,False,False,False,1,True,False
GRO,36.0,83.714,3064.617,2.0,HARD,17.0,16.0,Haas F1 Team,29.885,30.13,23.699,False,False,False,1,True,False
GRO,37.0,83.203,3147.82,2.0,HARD,18.0,16.0,Haas F1 Team,29.716,29.902,23.585,False,False,False,1,True,False
GRO,38.0,83.58,3231.4,2.0,HARD,19.0,16.0,Haas F1 Team,29.782,30.114,23.684,False,False,False,1,True,False
GRO,39.0,85.054,3316.454,2.0,HARD,20.0,16.0,Haas F1 Team,30.667,30.679,23.708,False,False,False,1,True,False
GRO,40.0,83.101,3399.555,2.0,HARD,21.0,16.0,Haas F1 Team,29.694,29.851,23.556,False,False,False,1,True,False
GRO,41.0,83.731,3483.286,2.0,HARD,22.0,16.0,Haas F1 Team,29.737,30.251,23.743,False,False,False,1,True,False
GRO,42.0,83.297,3566.583,2.0,HARD,23.0,16.0,Haas F1 Team,29.783,29.979,23.535,False,False,False,1,True,False
GRO,43.0,82.855,3649.438,2.0,HARD,24.0,16.0,Haas F1 Team,29.703,29.768,23.384,False,False,False,1,True,False
GRO,44.0,85.555,3734.993,2.0,HARD,25.0,16.0,Haas F1 Team,29.762,32.162,23.631,False,False,False,1,True,False
GRO,45.0,83.073,3818.066,2.0,HARD,26.0,16.0,Haas F1 Team,29.724,29.897,23.452,False,False,False,1,True,False
GRO,46.0,82.809,3900.875,2.0,HARD,27.0,16.0,Haas F1 Team,29.645,29.704,23.46,False,False,False,1,True,False
GRO,47.0,83.131,3984.006,2.0,HARD,28.0,16.0,Haas F1 Team,29.694,29.889,23.548,False,False,False,1,True,False
GRO,48.0,83.241,4067.247,2.0,HARD,29.0,16.0,Haas F1 Team,29.687,30.148,23.406,False,False,False,1,True,False
GRO,49.0,99.624,4166.871,2.0,HARD,30.0,16.0,Haas F1 Team,29.591,38.504,31.529,True,False,True,2,True,False
